model	label	dataset	concurrency	pct_of_gpu	calls	mean_us	category	shape_status	sglang_relevant	kernel	top_cpu_ops	sample_shape_provenance	sample_shapes_json
MiniMaxAI/MiniMax-M2.7	sharegpt_low	sharegpt	low	18.2432	8928	13.10	moe	ok	True	fused_moe_kernel	Torch-Compiled Region: 5/3 | aten::to	external_id=31570	{}
MiniMaxAI/MiniMax-M2.7	sharegpt_low	sharegpt	low	15.3612	9000	10.94	comm	ok	True	void (anonymous namespace)::all_reduce_one_shot_push_kernel<__nv_bfloat16, 8u, true>((anonymous namespace)::AllReducePushData, device::distributed::PushController)	aten::copy_ | aten::to	nearest_preceding_shape_cpu_op	"{""Concrete Inputs"": ["""", """", ""False""], ""Input Dims"": [[1], [1], []], ""Input Strides"": [[1], [1], []], ""Input type"": [""int"", ""int"", ""Scalar""]}"
MiniMaxAI/MiniMax-M2.7	sharegpt_low	sharegpt	low	12.5510	7936	10.14	gemm	ok	True	kernel_cutlass_kernel_flashinfernormkernelsfused_add_rmsnormFusedAddRMSNormKernel_object_at__tensorptrbf16gmemalign128o307230721_tensorptrbf16gmemalign128o307230721_tensorptrbf16gmemalign_0	aten::copy_ | aten::as_strided | aten::_foreach_copy_ | gloo:broadcast	nearest_preceding_shape_cpu_op	"{""Concrete Inputs"": ["""", """", ""True""], ""Input Dims"": [[1], [1], []], ""Input Strides"": [[1], [1], []], ""Input type"": [""long int"", ""long int"", ""Scalar""]}"
MiniMaxAI/MiniMax-M2.7	sharegpt_low	sharegpt	low	8.1201	8928	5.83	quant_gemm	ok	True	void deep_gemm::sm100_fp8_fp4_gemm_1d1d_impl<(cute::UMMA::Major)0, (cute::UMMA::Major)0, 128u, 128u, 0u, 0u, 0u, 16u, 128u, 128u, 1u, 128u, 128u, 128u, 12u, 128u, 128u, 2u, true, 148u, true, (deep_gemm::GemmType)0, false, cutlass::float_e4m3_t, cutlass::float_e4m3_t, cutlass::bfloat16_t, deep_gemm::epilogue::transform::EpilogueIdentity>(int*, unsigned int, unsigned int, unsigned int, CUtensorMap_st, CUtensorMap_st, CUtensorMap_st, CUtensorMap_st, CUtensorMap_st)	aten::empty_strided | gloo:broadcast | aten::copy_ | detach_ | aten::cat	timestamp_enclosure	"{""Concrete Inputs"": ["""", """", ""False""], ""Input Dims"": [[640], [640], []], ""Input Strides"": [[1], [1], []], ""Input type"": [""long int"", ""int"", ""Scalar""]}"
MiniMaxAI/MiniMax-M2.7	sharegpt_low	sharegpt	low	4.6931	3968	7.58	attention	ok	True	fmhaSm100fKernel_QkvBfloat16OBfloat16H128PagedKvCausalP64MultiCtasKvVarSeqQ8Kv128StaticSwapsAbForGen	c10d::broadcast_ | aten::cat | detach_	timestamp_enclosure	"{""Concrete Inputs"": ["""", ""0""], ""Input Dims"": [[[64], [576]], []], ""Input Strides"": [[[1], [1]], []], ""Input type"": [""TensorList"", ""Scalar""]}"
MiniMaxAI/MiniMax-M2.7	sharegpt_low	sharegpt	low	3.5889	4464	5.15	moe	missing	True	void moe_align_block_size_small_batch_expert_kernel<int, 256>(int const*, int*, int*, int*, int, int, unsigned long, bool, int)	Torch-Compiled Region: 5/3	external_id=31570	{}
MiniMaxAI/MiniMax-M2.7	sharegpt_low	sharegpt	low	2.9580	4464	4.25	comm	ok	True	void (anonymous namespace)::all_reduce_one_shot_push_kernel<float, 8u, true>((anonymous namespace)::AllReducePushData, device::distributed::PushController)	aten::to | detach_ | aten::copy_ | gloo:broadcast | aten::add	timestamp_enclosure	"{""Concrete Inputs"": [""""], ""Input Dims"": [[1]], ""Input Strides"": [[1]], ""Input type"": [""long int""]}"
MiniMaxAI/MiniMax-M2.7	sharegpt_low	sharegpt	low	2.4530	8928	1.76	quant_gemm	ok	True	void (anonymous namespace)::per_token_group_quant_8bit_v2_kernel<(anonymous namespace)::NaiveScheduler, 128, 8, __nv_bfloat16, __nv_fp8_e4m3, false, false, false, true, float>(__nv_bfloat16 const*, __nv_fp8_e4m3*, float*, int const*, int, int, int, int, int)	Torch-Compiled Region: 5/3 | aten::cat | aten::to	timestamp_enclosure	"{""Concrete Inputs"": ["""", ""0""], ""Input Dims"": [[[640], [59]], []], ""Input Strides"": [[[1], [1]], []], ""Input type"": [""TensorList"", ""Scalar""]}"
MiniMaxAI/MiniMax-M2.7	sharegpt_low	sharegpt	low	2.3637	8928	1.70	quant_gemm	ok	True	void (anonymous namespace)::per_token_group_quant_8bit_v2_kernel<(anonymous namespace)::NaiveScheduler, 128, 8, __nv_bfloat16, __nv_fp8_e4m3, true, true, false, true, unsigned int>(__nv_bfloat16 const*, __nv_fp8_e4m3*, unsigned int*, int const*, int, int, int, int, int)	aten::copy_ | aten::cat | aten::_local_scalar_dense | gloo:broadcast | aten::add	nearest_preceding_shape_cpu_op	"{""Concrete Inputs"": ["""", """", ""False""], ""Input Dims"": [[640], [640], []], ""Input Strides"": [[1], [1], []], ""Input type"": [""long int"", ""int"", ""Scalar""]}"
MiniMaxAI/MiniMax-M2.7	sharegpt_low	sharegpt	low	2.3278	496	30.08	gemm	ok	True	void cutlass::Kernel2<cutlass_80_simt_sgemm_64x64_8x5_tn_align1>(cutlass_80_simt_sgemm_64x64_8x5_tn_align1::Params)	Torch-Compiled Region: 5/3 | aten::to	external_id=31570	{}
MiniMaxAI/MiniMax-M2.7	sharegpt_low	sharegpt	low	2.3277	992	15.04	norm	ok	True	void flashinfer::norm::FusedAddRMSNormKernel<8u, __nv_bfloat16>(__nv_bfloat16*, __nv_bfloat16*, __nv_bfloat16*, unsigned int, unsigned int, unsigned int, float, float)	Torch-Compiled Region: 5/3 | aten::to	external_id=31546	"{""Concrete Inputs"": ["""", ""3"", ""False"", ""False"", """"], ""Input Dims"": [[1], [], [], [], []], ""Input Strides"": [[1], [], [], [], []], ""Input type"": [""long int"", ""Scalar"", ""Scalar"", ""Scalar"", """"]}"
