model	label	dataset	concurrency	pct_of_gpu	calls	mean_us	category	shape_status	sglang_relevant	kernel	top_cpu_ops	sample_shape_provenance	sample_shapes_json
MiniMaxAI/MiniMax-M2.5	random_mid	random	mid	28.4993	8928	72.30	moe	ok	True	fused_moe_kernel	aten::as_strided | Torch-Compiled Region: 5/1	external_id=11627	{}
MiniMaxAI/MiniMax-M2.5	random_mid	random	mid	9.9771	8928	25.31	quant_gemm	ok	True	_w8a8_block_fp8_matmul	aten::as_strided | Torch-Compiled Region: 5/1	external_id=11627	{}
MiniMaxAI/MiniMax-M2.5	random_mid	random	mid	5.3156	496	242.72	gemm	ok	True	cutlass3x_sm100_simt_sgemm_f32_f32_f32_f32_f32_128x128x16_1x1x1_3_tnn_align1_bias_f32_relu	aten::as_strided | Torch-Compiled Region: 5/1	external_id=11701	"{""Concrete Inputs"": ["""", ""[8943, 1, 128]"", ""[1024, 128, 1]"", ""0""], ""Input Dims"": [[9216, 1, 128], [], [], []], ""Input Strides"": [[1024, 128, 1], [], [], []], ""Input type"": [""c10::Half"", ""ScalarList"", ""ScalarList"", ""Scalar""]}"
MiniMaxAI/MiniMax-M2.5	random_mid	random	mid	4.3838	7000	14.18	comm	ok	True	void (anonymous namespace)::all_reduce_one_shot_push_kernel<__half, 8u, true>((anonymous namespace)::AllReducePushData, device::distributed::PushController)	aten::copy_	nearest_preceding_shape_cpu_op	"{""Concrete Inputs"": ["""", """", ""False""], ""Input Dims"": [[32], [32], []], ""Input Strides"": [[1], [1], []], ""Input type"": [""int"", ""int"", ""Scalar""]}"
MiniMaxAI/MiniMax-M2.5	random_mid	random	mid	4.0987	3472	26.74	gemm	ok	True	void cutlass::Kernel2<cutlass_80_simt_sgemm_64x64_8x5_tn_align1>(cutlass_80_simt_sgemm_64x64_8x5_tn_align1::Params)	aten::empty_strided | aten::as_strided	nearest_preceding_shape_cpu_op	"{""Concrete Inputs"": ["""", ""[24]"", ""[1]"", ""64""], ""Input Dims"": [[88], [], [], []], ""Input Strides"": [[1], [], [], []], ""Input type"": [""long int"", ""ScalarList"", ""ScalarList"", ""Scalar""]}"
MiniMaxAI/MiniMax-M2.5	random_mid	random	mid	3.6122	17856	4.58	quant_gemm	ok	True	void (anonymous namespace)::per_token_group_quant_8bit_v2_kernel<(anonymous namespace)::NaiveScheduler, 128, 8, __half, __nv_fp8_e4m3, false, false, false, true, float>(__half const*, __nv_fp8_e4m3*, float*, int const*, int, int, int, int, int)	aten::as_strided	external_id=11701	"{""Concrete Inputs"": ["""", ""[8943, 1, 128]"", ""[1024, 128, 1]"", ""0""], ""Input Dims"": [[9216, 1, 128], [], [], []], ""Input Strides"": [[1024, 128, 1], [], [], []], ""Input type"": [""c10::Half"", ""ScalarList"", ""ScalarList"", ""Scalar""]}"
MiniMaxAI/MiniMax-M2.5	random_mid	random	mid	3.3421	992	76.30	moe	ok	True	void moe_sum_reduce_kernel_warp_token_topk<c10::Half, 8, 4>(c10::Half const*, c10::Half*, long, long, long, long, long, at::OpMathType<c10::Half>::type)	aten::as_strided | Torch-Compiled Region: 5/1	external_id=11701	"{""Concrete Inputs"": ["""", ""[8943, 1, 128]"", ""[1024, 128, 1]"", ""0""], ""Input Dims"": [[9216, 1, 128], [], [], []], ""Input Strides"": [[1024, 128, 1], [], [], []], ""Input type"": [""c10::Half"", ""ScalarList"", ""ScalarList"", ""Scalar""]}"
MiniMaxAI/MiniMax-M2.5	random_mid	random	mid	2.9509	2976	22.46	norm	ok	True	void flashinfer::norm::FusedAddRMSNormKernel<8u, __half>(__half*, __half*, __half*, unsigned int, unsigned int, unsigned int, float, float)	aten::empty_strided	external_id=6694	"{""Concrete Inputs"": [""[39, 6, 128]"", ""[768, 128, 1]"", ""5"", ""0"", """", ""False""], ""Input Dims"": [[], [], [], [], [], []], ""Input Strides"": [[], [], [], [], [], []], ""Input type"": [""ScalarList"", ""ScalarList"", ""Scalar"", ""Scalar"", """", ""Scalar""]}"
MiniMaxAI/MiniMax-M2.5	random_mid	random	mid	2.9103	5952	11.07	gemm	ok	True	kernel_cutlass_kernel_flashinfernormkernelsfused_add_rmsnormFusedAddRMSNormKernel_object_at__tensorptrf16gmemalign128o307230721_tensorptrf16gmemalign128o307230721_tensorptrf16gmemalign16o_0	aten::empty | aten::copy_ | gloo:broadcast | aten::cumsum	timestamp_enclosure	"{""Concrete Inputs"": [""""], ""Input Dims"": [[1]], ""Input Strides"": [[1]], ""Input type"": [""long int""]}"
MiniMaxAI/MiniMax-M2.5	random_mid	random	mid	2.0764	1000	47.03	comm	ok	True	void (anonymous namespace)::all_reduce_two_shot_kernel<__half, 8u, true>(host::distributed::AllReduceData const*, (anonymous namespace)::AllReduceParams, device::distributed::PullController)	sglang::unified_attention_with_output | Torch-Compiled Region: 5/3	external_id=9120	"{""Concrete Inputs"": ["""", """", """", """", ""True"", ""2"", """", """", """", """", """", """", """"], ""Input Dims"": [[832, 768], [832, 1, 128], [832, 1, 128], [832, 768], [], [], [], [], [], [], [], [], []], ""Input Strides"": [[768, 1], [128, 128, 1], [1024, 128, 1], [768, 1], [], [], [], [], [], [], [], [], []], ""Input type"": [""c10::Half"", ""c10::Half"", ""c10::Half"", ""c10::Half"", ""Scalar"", ""Scalar"", """", """", """", """", """", """", """"]}"
