model	label	dataset	concurrency	pct_of_gpu	calls	mean_us	category	shape_status	sglang_relevant	kernel	top_cpu_ops	sample_shape_provenance	sample_shapes_json
nvidia/Qwen3.5-397B-A17B-NVFP4	random_mid	random	mid	13.5410	3808	61.06	comm	ok	True	void flashinfer::trtllm_allreduce_fusion::allreduce_fusion_kernel_oneshot_lamport<(flashinfer::trtllm_allreduce_fusion::AllReduceFusionPattern)1, __nv_bfloat16, 4, false, false>(flashinfer::trtllm_allreduce_fusion::AllReduceFusionParams<__nv_bfloat16>)	aten::mm	external_id=22295	"{""Concrete Inputs"": ["""", """"], ""Input Dims"": [[38, 4096], [4096, 4608]], ""Input Strides"": [[4096, 1], [1, 4096]], ""Input type"": [""c10::BFloat16"", ""c10::BFloat16""]}"
nvidia/Qwen3.5-397B-A17B-NVFP4	random_mid	random	mid	5.4859	1020	92.35	quant_gemm	ok	True	nvjet_sm100_tst_128x256_64x6_2x1_2cta_v_bz_TNT	aten::matmul	external_id=35033	"{""Concrete Inputs"": ["""", """"], ""Input Dims"": [[17070, 4096], [4096, 512]], ""Input Strides"": [[4096, 1], [1, 4096]], ""Input type"": [""c10::BFloat16"", ""c10::BFloat16""]}"
nvidia/Qwen3.5-397B-A17B-NVFP4	random_mid	random	mid	5.4159	480	193.74	quant_gemm	ok	True	nvjet_sm100_tst_64x8_64x16_1x4_h_bz_TNT	aten::as_strided | aten::copy_	external_id=22313	"{""Concrete Inputs"": ["""", """", ""False""], ""Input Dims"": [[38, 8, 256], [38, 8, 256], []], ""Input Strides"": [[2048, 256, 1], [4608, 512, 1], []], ""Input type"": [""c10::BFloat16"", ""c10::BFloat16"", ""Scalar""]}"
nvidia/Qwen3.5-397B-A17B-NVFP4	random_mid	random	mid	4.9713	240	355.67	quant_gemm	ok	True	bmm_Bfloat16_E2m1E2m1_Fp32_Ab16_Bb16tokFp32_t128x128x256_s6_et128x128_m256x128x64_c2x1x1_rM_TN_transOut_schPd2x1x2x3_biasFp32M_bN_rgTma_clmp_dynB_sm100f	aten::empty | record_param_comms | aten::view | sglang::flashinfer_fp4_quantize | aten::slice	nearest_preceding_shape_cpu_op	"{""Concrete Inputs"": [""[32]"", ""4"", """", """", ""False"", """"], ""Input Dims"": [[], [], [], [], [], []], ""Input Strides"": [[], [], [], [], [], []], ""Input type"": [""ScalarList"", ""Scalar"", """", """", ""Scalar"", """"]}"
nvidia/Qwen3.5-397B-A17B-NVFP4	random_mid	random	mid	4.7206	180	450.31	quant_gemm	ok	True	nvjet_sm100_tst_256x128_64x5_2x2_2cta_h_bz_TNT	aten::linear | aten::arange	external_id=28529	"{""Concrete Inputs"": ["""", """", """"], ""Input Dims"": [[17070, 4096], [1, 4096], []], ""Input Strides"": [[4096, 1], [4096, 1], []], ""Input type"": [""c10::BFloat16"", ""c10::BFloat16"", """"]}"
nvidia/Qwen3.5-397B-A17B-NVFP4	random_mid	random	mid	4.1846	240	299.38	moe	ok	True	void moe::dev::finalize::finalizeKernelVecLoad<moe::dev::finalize::KernelParams<cutlass::bfloat16_t, cutlass::bfloat16_t, 2, true> >(moe::dev::finalize::KernelParams<cutlass::bfloat16_t, cutlass::bfloat16_t, 2, true>)	aten::empty | aten::empty_strided | sglang::flashinfer_fp4_quantize | aten::mm | ChunkGatedDeltaRuleFunction	nearest_preceding_shape_cpu_op	"{""Concrete Inputs"": [""[17070, 16]"", ""[16, 1]"", ""15"", ""0"", """", ""False""], ""Input Dims"": [[], [], [], [], [], []], ""Input Strides"": [[], [], [], [], [], []], ""Input type"": [""ScalarList"", ""ScalarList"", ""Scalar"", ""Scalar"", """", ""Scalar""]}"
nvidia/Qwen3.5-397B-A17B-NVFP4	random_mid	random	mid	3.8978	180	371.82	quant_gemm	ok	True	nvjet_sm100_tst_128x24_64x11_4x2_h_bz_TNT	aten::transpose	external_id=22924	"{""Concrete Inputs"": ["""", ""0"", ""1""], ""Input Dims"": [[512, 4096], [], []], ""Input Strides"": [[4096, 1], [], []], ""Input type"": [""c10::BFloat16"", ""Scalar"", ""Scalar""]}"
nvidia/Qwen3.5-397B-A17B-NVFP4	random_mid	random	mid	3.7634	240	269.25	quant_gemm	ok	True	bmm_E2m1_E2m1E2m1_Fp32_Ab16_Bb16_Cb16_t128x128x512u2_s3x3x3x3x1x3_et128x32_m256x128x64_c2x1x1_rM_TN_transOut_schPd2x1x2x3_biasFp32M_fCp_bN_ldgsts_ldgstsSf_rgTma_clmp_swiGlu_lbW4_lsfbW4_dynB_sm100f	aten::empty | aten::matmul | aten::view	timestamp_enclosure	"{""Concrete Inputs"": ["""", """"], ""Input Dims"": [[17070, 4096], [4096, 1]], ""Input Strides"": [[4096, 1], [1, 4096]], ""Input type"": [""c10::BFloat16"", ""c10::BFloat16""]}"
nvidia/Qwen3.5-397B-A17B-NVFP4	random_mid	random	mid	2.5175	512	84.43	gemm	ok	True	kernel_cutlass_kernel_flashinfernormkernelsfused_add_rmsnormFusedAddRMSNormKernel_object_at__tensorptrbf16gmemalign128o409640961_tensorptrbf16gmemalign128o409640961_tensorptrbf16gmemalign_0	aten::view | aten::empty | gloo:broadcast | record_param_comms | sglang::flashinfer_fp4_quantize	timestamp_enclosure	"{""Concrete Inputs"": [""""], ""Input Dims"": [[1]], ""Input Strides"": [[1]], ""Input type"": [""long int""]}"
nvidia/Qwen3.5-397B-A17B-NVFP4	random_mid	random	mid	2.4167	960	43.23	quant_gemm	ok	True	bmm_E2m1_E2m1E2m1_Fp32_Ab16_Bb16_Cb16_t128x8x512u2_s5_et128x8_m128x8x64_c1x1x1_rM_TN_transOut_schPd2x1x2x3_biasFp32M_bN_ldgsts_ldgstsSf_rgTma_clmp_swiGlu_dynB_sm100f	aten::copy_ | aten::sub | aten::index_put_ | aten::add	nearest_preceding_shape_cpu_op	"{""Concrete Inputs"": ["""", """", ""True""], ""Input Dims"": [[3, 32], [3, 32], []], ""Input Strides"": [[32, 1], [32, 1], []], ""Input type"": [""long int"", ""long int"", ""Scalar""]}"
nvidia/Qwen3.5-397B-A17B-NVFP4	random_mid	random	mid	2.4137	1440	28.78	quant_gemm	ok	True	bmm_Bfloat16_E2m1E2m1_Fp32_Ab16_Bb16_t128x8x256_s9_et128x8_m128x8x64_c1x1x1_rM_TN_transOut_schPd2x1x2x3_biasFp32M_bN_rgTma_clmp_dynB_sm100f	aten::sub | aten::copy_ | aten::select | aten::view | aten::add	timestamp_enclosure	"{""Concrete Inputs"": ["""", """", ""1""], ""Input Dims"": [[32], [], []], ""Input Strides"": [[1], [], []], ""Input type"": [""long int"", ""long int"", ""Scalar""]}"
nvidia/Qwen3.5-397B-A17B-NVFP4	random_mid	random	mid	2.4117	960	43.14	quant_gemm	ok	True	bmm_E2m1_E2m1E2m1_Fp32_Ab16_Bb16_Cb16_t128x8x512_s5_et128x8_m128x8x64_c1x1x1_rM_TN_transOut_schPd2x1x2x3_biasFp32M_bN_ldgsts_ldgstsSf_rgTma_clmp_swiGlu_dynB_sm100f	aten::copy_ | aten::item | gloo:broadcast | aten::add | aten::cumsum	nearest_preceding_shape_cpu_op	"{""Concrete Inputs"": ["""", """", ""False""], ""Input Dims"": [[33], [33], []], ""Input Strides"": [[1], [1], []], ""Input type"": [""int"", ""int"", ""Scalar""]}"
